hhid	size	head_age	head_gender	head_marital	head_education	m0_5	f0_5	m6_16	f6_16	m17_39	f17_39	m40	f40	ml5	fl5	ml16	fl16	ml39	fl39	ml40	fl40
1289032.0	1	39	2	1	9	0	0	0	0	0	0	0	1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
1289040.0	1	38	1	3	10	0	0	0	0	0	0	0	1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
1289048.0	1	31	1	4	21	0	1	0	0	0	0	0	0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
1289056.0	3	27	1	3	13	0	0	0	0	0	0	1	2	0.0	0.0	0.0	0.0	0.0	0.0	0.33333334	0.6666667
1289064.0	4	40	1	3	0	0	0	0	0	0	0	2	2	0.0	0.0	0.0	0.0	0.0	0.0	0.5	0.5
1289072.0	1	25	1	1	9	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1289080.0	3	30	1	3	13	0	0	0	0	1	0	1	1	0.0	0.0	0.0	0.0	0.33333334	0.0	0.33333334	0.33333334
1290003.0	2	48	1	3	8	0	0	0	0	1	1	0	0	0.0	0.0	0.0	0.0	0.5	0.5	0.0	0.0
1290009.0	4	37	1	3	21	0	0	0	0	0	0	2	2	0.0	0.0	0.0	0.0	0.0	0.0	0.5	0.5
1290014.0	1	49	1	3	20	0	0	0	0	1	0	0	0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0
1290019.0	2	33	1	3	21	0	0	0	0	0	0	0	2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
1290025.0	1	32	2	1	19	0	0	0	0	0	0	0	1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
1290030.0	2	45	1	3	19	0	0	0	0	0	0	1	1	0.0	0.0	0.0	0.0	0.0	0.0	0.5	0.5
1290035.0	1	62	1	3	20	0	0	0	0	1	0	0	0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0
1290041.0	1	54	2	6	13	0	0	0	0	1	0	0	0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0
1290046.0	2	38	1	3	13	0	0	0	0	0	0	1	1	0.0	0.0	0.0	0.0	0.0	0.0	0.5	0.5
1290051.0	3	40	1	3	0	0	0	0	0	0	0	1	2	0.0	0.0	0.0	0.0	0.0	0.0	0.33333334	0.6666667
1294014.0	2	56	1	3	15	0	0	0	0	0	0	0	2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
1294027.0	1	48	1	3	21	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1294041.0	6	39	1	3	19	0	0	0	2	0	0	2	2	0.0	0.0	0.0	0.33333334	0.0	0.0	0.33333334	0.33333334
1294055.0	2	33	1	3	13	0	0	0	0	0	0	1	1	0.0	0.0	0.0	0.0	0.0	0.0	0.5	0.5
1294068.0	1	41	2	6	16	0	0	0	0	0	0	0	1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
1294082.0	2	23	1	3	13	0	0	0	0	0	0	1	1	0.0	0.0	0.0	0.0	0.0	0.0	0.5	0.5
1294096.0	2	21	1	1	17	0	0	0	0	0	0	1	1	0.0	0.0	0.0	0.0	0.0	0.0	0.5	0.5
1294109.0	2	38	1	3	21	0	0	0	0	0	0	2	0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0
1294123.0	1	25	1	1	14	0	0	0	0	0	0	0	1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
1294137.0	1	37	1	3	13	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1295002.0	1	51	1	3	15	0	0	0	0	0	0	0	1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
1295003.0	2	34	2	1	17	0	0	0	0	0	0	1	1	0.0	0.0	0.0	0.0	0.0	0.0	0.5	0.5
1295012.0	1	38	1	3	13	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1295014.0	2	38	1	3	15	0	0	0	0	0	0	1	1	0.0	0.0	0.0	0.0	0.0	0.0	0.5	0.5
1295049.0	2	33	2	1	13	0	0	0	0	0	0	1	1	0.0	0.0	0.0	0.0	0.0	0.0	0.5	0.5
1295066.0	7	48	1	3	16	0	0	1	1	1	0	2	2	0.0	0.0	0.14285715	0.14285715	0.14285715	0.0	0.2857143	0.2857143
1295073.0	2	36	1	3	15	0	0	0	0	0	0	1	1	0.0	0.0	0.0	0.0	0.0	0.0	0.5	0.5
1295084.0	4	42	1	3	9	0	0	0	0	0	0	2	2	0.0	0.0	0.0	0.0	0.0	0.0	0.5	0.5
1295096.0	2	48	2	5	15	0	0	0	0	0	0	1	1	0.0	0.0	0.0	0.0	0.0	0.0	0.5	0.5
1295108.0	2	25	1	1	15	0	0	0	0	0	0	1	1	0.0	0.0	0.0	0.0	0.0	0.0	0.5	0.5
1296008.0	3	38	1	3	13	0	0	0	0	0	0	2	1	0.0	0.0	0.0	0.0	0.0	0.0	0.6666667	0.33333334
1296025.0	2	28	1	3	8	0	0	0	0	0	0	1	1	0.0	0.0	0.0	0.0	0.0	0.0	0.5	0.5
1296026.0	4	26	1	3	14	0	0	0	0	0	0	2	2	0.0	0.0	0.0	0.0	0.0	0.0	0.5	0.5
1296044.0	1	48	1	3	8	0	0	0	0	1	0	0	0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0
1296053.0	4	42	1	4	13	0	0	1	2	0	1	0	0	0.0	0.0	0.25	0.5	0.0	0.25	0.0	0.0
1296062.0	3	28	1	3	13	0	0	0	0	0	0	1	2	0.0	0.0	0.0	0.0	0.0	0.0	0.33333334	0.6666667
1296071.0	4	32	1	3	21	0	0	0	0	0	0	1	3	0.0	0.0	0.0	0.0	0.0	0.0	0.25	0.75
1296080.0	4	61	1	3	0	0	0	0	0	1	2	0	1	0.0	0.0	0.0	0.0	0.25	0.5	0.0	0.25
1296082.0	2	18	1	1	11	0	0	0	0	0	0	1	1	0.0	0.0	0.0	0.0	0.0	0.0	0.5	0.5
1296089.0	3	48	1	3	13	0	0	0	0	0	0	1	2	0.0	0.0	0.0	0.0	0.0	0.0	0.33333334	0.6666667
1297008.0	1	37	1	3	13	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1297013.0	4	44	1	3	13	0	0	0	0	0	0	2	2	0.0	0.0	0.0	0.0	0.0	0.0	0.5	0.5
1297032.0	2	28	2	1	12	0	0	0	0	0	0	1	1	0.0	0.0	0.0	0.0	0.0	0.0	0.5	0.5
1297068.0	2	29	2	1	21	0	0	0	0	0	0	1	1	0.0	0.0	0.0	0.0	0.0	0.0	0.5	0.5
1297080.0	8	70	1	3	15	0	0	0	0	3	2	1	2	0.0	0.0	0.0	0.0	0.375	0.25	0.125	0.25
1297092.0	2	28	1	3	9	0	0	0	0	0	0	1	1	0.0	0.0	0.0	0.0	0.0	0.0	0.5	0.5
1297093.0	2	45	1	3	13	0	0	0	0	0	1	0	1	0.0	0.0	0.0	0.0	0.0	0.5	0.0	0.5
1297104.0	1	22	2	5	13	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1297110.0	1	32	1	1	13	0	0	0	0	0	0	0	1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
1297116.0	3	37	1	3	13	0	0	0	0	0	0	1	2	0.0	0.0	0.0	0.0	0.0	0.0	0.33333334	0.6666667
1298010.0	1	30	1	3	13	0	0	1	0	0	0	0	0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0
1298024.0	2	26	1	1	13	0	0	0	0	0	0	1	1	0.0	0.0	0.0	0.0	0.0	0.0	0.5	0.5
1298037.0	4	28	1	3	13	0	0	0	0	0	0	2	2	0.0	0.0	0.0	0.0	0.0	0.0	0.5	0.5
1298054.0	2	72	1	1	13	0	0	0	0	0	0	1	1	0.0	0.0	0.0	0.0	0.0	0.0	0.5	0.5
1298064.0	2	31	1	3	13	0	0	0	0	0	0	0	2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
1298077.0	1	27	1	3	9	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1298084.0	1	26	1	7	13	0	0	0	0	0	0	1	0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0
1298091.0	3	29	1	3	13	0	0	0	0	1	0	1	1	0.0	0.0	0.0	0.0	0.33333334	0.0	0.33333334	0.33333334
1298104.0	2	26	2	1	9	0	0	0	0	0	0	1	1	0.0	0.0	0.0	0.0	0.0	0.0	0.5	0.5
1298117.0	6	56	1	3	0	0	0	0	0	1	4	0	1	0.0	0.0	0.0	0.0	0.16666667	0.6666667	0.0	0.16666667
1299020.0	3	32	1	3	13	0	0	0	0	0	0	1	2	0.0	0.0	0.0	0.0	0.0	0.0	0.33333334	0.6666667
1299034.0	7	33	1	2	13	0	1	2	0	0	1	1	2	0.0	0.14285715	0.2857143	0.0	0.0	0.14285715	0.14285715	0.2857143
1299048.0	1	32	1	3	15	0	0	0	0	0	0	0	1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
1299063.0	1	35	1	3	16	0	0	0	0	0	0	0	1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
1299077.0	6	28	1	3	9	1	0	1	0	0	1	1	2	0.16666667	0.0	0.16666667	0.0	0.0	0.16666667	0.16666667	0.33333334
1299088.0	6	36	1	3	13	1	0	1	1	0	1	0	2	0.16666667	0.0	0.16666667	0.16666667	0.0	0.16666667	0.0	0.33333334
1299091.0	4	32	1	3	9	0	0	0	0	0	0	2	2	0.0	0.0	0.0	0.0	0.0	0.0	0.5	0.5
1299105.0	3	38	1	3	13	0	0	0	0	0	0	1	2	0.0	0.0	0.0	0.0	0.0	0.0	0.33333334	0.6666667
1299119.0	3	30	1	3	13	0	0	0	0	0	1	0	2	0.0	0.0	0.0	0.0	0.0	0.33333334	0.0	0.6666667
1299134.0	4	24	1	3	10	0	0	0	0	0	1	2	1	0.0	0.0	0.0	0.0	0.0	0.25	0.5	0.25
1300005.0	2	50	2	6	21	0	0	0	0	1	1	0	0	0.0	0.0	0.0	0.0	0.5	0.5	0.0	0.0
1300015.0	3	36	1	3	21	0	0	0	0	0	0	2	1	0.0	0.0	0.0	0.0	0.0	0.0	0.6666667	0.33333334
1300025.0	1	50	1	3	19	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1300036.0	4	44	2	6	0	0	0	0	1	0	1	1	1	0.0	0.0	0.0	0.25	0.0	0.25	0.25	0.25
1300046.0	1	50	1	3	13	0	0	0	0	0	0	0	1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
1300056.0	1	32	1	3	0	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1300066.0	4	29	1	5	21	0	0	1	0	0	1	2	0	0.0	0.0	0.25	0.0	0.0	0.25	0.5	0.0
1300076.0	1	50	1	3	19	0	0	0	0	0	0	1	0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0
1300087.0	1	32	2	6	12	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1300097.0	2	52	1	3	21	0	0	0	0	0	0	1	1	0.0	0.0	0.0	0.0	0.0	0.0	0.5	0.5
1302002.0	1	32	1	3	21	0	0	0	0	0	0	1	0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0
1302004.0	2	34	1	3	13	0	0	0	0	0	0	0	2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
1302010.0	3	34	1	3	13	0	0	0	0	0	0	1	2	0.0	0.0	0.0	0.0	0.0	0.0	0.33333334	0.6666667
1302017.0	1	26	1	1	16	0	0	0	0	0	0	0	1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
1302023.0	2	22	1	1	19	0	0	0	0	0	0	1	1	0.0	0.0	0.0	0.0	0.0	0.0	0.5	0.5
1302029.0	4	26	1	3	13	0	0	0	0	0	0	2	2	0.0	0.0	0.0	0.0	0.0	0.0	0.5	0.5
1302035.0	1	29	2	1	16	0	0	0	0	0	0	0	1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
1302038.0	2	26	1	3	9	0	0	0	0	0	1	1	0	0.0	0.0	0.0	0.0	0.0	0.5	0.5	0.0
1302041.0	2	40	1	3	21	0	0	0	0	0	0	1	1	0.0	0.0	0.0	0.0	0.0	0.0	0.5	0.5
1302053.0	2	48	2	4	0	0	0	0	0	0	1	0	1	0.0	0.0	0.0	0.0	0.0	0.5	0.0	0.5
1303006.0	3	36	1	2	13	0	0	0	0	0	0	1	2	0.0	0.0	0.0	0.0	0.0	0.0	0.33333334	0.6666667
1303016.0	2	68	1	3	13	0	0	0	0	1	1	0	0	0.0	0.0	0.0	0.0	0.5	0.5	0.0	0.0
1303026.0	2	23	2	1	9	0	0	0	0	0	0	1	1	0.0	0.0	0.0	0.0	0.0	0.0	0.5	0.5
1303036.0	2	42	1	3	21	0	0	0	0	0	0	0	2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
1303040.0	2	21	1	1	13	0	0	0	0	0	0	1	1	0.0	0.0	0.0	0.0	0.0	0.0	0.5	0.5
1303056.0	4	35	1	3	13	0	0	0	0	0	0	2	2	0.0	0.0	0.0	0.0	0.0	0.0	0.5	0.5
1303077.0	3	28	1	3	11	0	0	0	0	0	0	1	2	0.0	0.0	0.0	0.0	0.0	0.0	0.33333334	0.6666667
1303086.0	2	41	1	3	13	0	0	1	0	0	1	0	0	0.0	0.0	0.5	0.0	0.0	0.5	0.0	0.0
1303087.0	3	38	1	3	13	0	0	1	1	0	1	0	0	0.0	0.0	0.33333334	0.33333334	0.0	0.33333334	0.0	0.0
1303096.0	3	49	1	3	13	0	0	0	0	0	0	1	2	0.0	0.0	0.0	0.0	0.0	0.0	0.33333334	0.6666667
1304007.0	3	48	1	3	13	0	0	0	0	0	0	1	2	0.0	0.0	0.0	0.0	0.0	0.0	0.33333334	0.6666667
1304021.0	3	33	1	3	16	0	0	0	0	0	0	1	2	0.0	0.0	0.0	0.0	0.0	0.0	0.33333334	0.6666667
1304025.0	5	32	1	3	21	1	0	0	1	0	1	1	1	0.2	0.0	0.0	0.2	0.0	0.2	0.2	0.2
1304033.0	2	25	2	1	13	0	0	0	0	0	0	1	1	0.0	0.0	0.0	0.0	0.0	0.0	0.5	0.5
1304035.0	1	23	2	1	11	0	0	0	0	0	0	0	1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
1304042.0	3	33	1	3	13	0	0	0	0	0	0	1	2	0.0	0.0	0.0	0.0	0.0	0.0	0.33333334	0.6666667
1304049.0	2	26	1	1	9	0	0	0	0	0	0	1	1	0.0	0.0	0.0	0.0	0.0	0.0	0.5	0.5
1304056.0	3	40	1	3	13	0	0	0	0	0	0	1	2	0.0	0.0	0.0	0.0	0.0	0.0	0.33333334	0.6666667
1304067.0	2	25	2	1	13	0	0	0	0	0	0	1	1	0.0	0.0	0.0	0.0	0.0	0.0	0.5	0.5
1304071.0	4	69	1	3	0	0	0	0	0	2	1	0	1	0.0	0.0	0.0	0.0	0.5	0.25	0.0	0.25
1305003.0	5	35	2	3	11	0	0	1	0	1	0	1	2	0.0	0.0	0.2	0.0	0.2	0.0	0.2	0.4
1305014.0	1	23	1	3	0	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1305023.0	3	25	1	3	13	0	0	0	0	0	0	2	1	0.0	0.0	0.0	0.0	0.0	0.0	0.6666667	0.33333334
1305024.0	2	27	2	1	13	0	0	0	0	0	0	1	1	0.0	0.0	0.0	0.0	0.0	0.0	0.5	0.5
1305034.0	1	41	1	3	13	0	0	0	0	0	0	0	1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
1305064.0	2	26	1	3	13	0	0	0	0	0	0	1	1	0.0	0.0	0.0	0.0	0.0	0.0	0.5	0.5
1305074.0	2	25	2	1	9	0	0	0	0	0	0	1	1	0.0	0.0	0.0	0.0	0.0	0.0	0.5	0.5
1305084.0	1	28	2	3	13	0	0	0	0	1	0	0	0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0
1305094.0	2	28	1	3	13	0	0	0	0	0	0	1	1	0.0	0.0	0.0	0.0	0.0	0.0	0.5	0.5
1305098.0	1	37	2	6	9	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1308006.0	2	35	2	5	9	0	0	0	0	0	0	1	1	0.0	0.0	0.0	0.0	0.0	0.0	0.5	0.5
1308011.0	2	40	2	3	13	0	0	0	0	0	0	1	1	0.0	0.0	0.0	0.0	0.0	0.0	0.5	0.5
1308017.0	2	43	2	6	21	0	0	0	0	0	0	1	1	0.0	0.0	0.0	0.0	0.0	0.0	0.5	0.5
1308022.0	1	25	1	7	17	0	0	0	0	0	0	0	1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
1308028.0	2	33	1	1	9	0	0	0	0	0	0	1	1	0.0	0.0	0.0	0.0	0.0	0.0	0.5	0.5
1308033.0	3	24	1	1	19	0	0	0	0	0	0	1	2	0.0	0.0	0.0	0.0	0.0	0.0	0.33333334	0.6666667
1308039.0	2	28	2	7	15	0	0	0	0	0	0	1	1	0.0	0.0	0.0	0.0	0.0	0.0	0.5	0.5
1308044.0	1	26	1	3	13	0	0	0	0	0	0	0	1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
1308050.0	1	48	2	3	0	0	0	0	0	0	0	1	0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0
1308055.0	1	50	2	6	0	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1309008.0	4	61	1	3	20	0	0	0	0	1	1	1	1	0.0	0.0	0.0	0.0	0.25	0.25	0.25	0.25
1309014.0	1	64	1	3	21	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1309021.0	1	38	1	3	13	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1309027.0	2	38	1	3	13	0	0	0	0	0	0	2	0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0
1309029.0	1	33	1	3	13	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1309034.0	4	38	1	3	0	0	0	0	0	0	0	2	2	0.0	0.0	0.0	0.0	0.0	0.0	0.5	0.5
1309035.0	2	24	1	1	9	0	0	0	0	0	0	1	1	0.0	0.0	0.0	0.0	0.0	0.0	0.5	0.5
1309040.0	3	30	1	3	13	0	0	0	0	0	0	2	1	0.0	0.0	0.0	0.0	0.0	0.0	0.6666667	0.33333334
1309047.0	4	28	2	3	9	0	0	0	0	0	0	2	2	0.0	0.0	0.0	0.0	0.0	0.0	0.5	0.5
1309050.0	1	58	2	6	21	0	0	0	0	0	0	1	0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0
1310007.0	1	57	1	6	11	0	0	0	0	0	0	1	0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0
1310017.0	1	52	1	3	13	0	0	0	0	0	0	1	0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0
1310027.0	2	36	1	3	13	0	0	0	0	0	0	1	1	0.0	0.0	0.0	0.0	0.0	0.0	0.5	0.5
1310036.0	2	34	2	5	9	0	0	0	0	0	0	1	1	0.0	0.0	0.0	0.0	0.0	0.0	0.5	0.5
1310046.0	1	59	2	6	8	0	0	0	0	0	1	0	0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0
1310065.0	1	39	2	4	13	0	0	0	0	0	0	0	1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
1310075.0	3	28	1	3	13	0	0	0	0	0	0	1	2	0.0	0.0	0.0	0.0	0.0	0.0	0.33333334	0.6666667
1310084.0	1	41	2	5	8	0	0	0	0	0	0	0	1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
1310094.0	2	24	1	3	9	0	0	0	0	0	1	1	0	0.0	0.0	0.0	0.0	0.0	0.5	0.5	0.0
1310095.0	4	40	1	3	13	0	0	0	0	0	0	2	2	0.0	0.0	0.0	0.0	0.0	0.0	0.5	0.5
1311004.0	1	55	2	6	0	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1311019.0	1	56	2	6	8	0	0	0	0	0	1	0	0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0
1311034.0	1	53	1	3	8	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1311035.0	1	31	1	3	21	0	0	0	0	0	0	1	0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0
1311046.0	4	62	2	6	0	0	0	0	0	3	1	0	0	0.0	0.0	0.0	0.0	0.75	0.25	0.0	0.0
1311049.0	1	43	1	3	8	0	0	0	0	0	0	0	1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
1311093.0	4	23	1	3	13	0	0	0	0	0	0	2	2	0.0	0.0	0.0	0.0	0.0	0.0	0.5	0.5
1311108.0	1	60	1	2	0	0	0	0	0	0	0	0	1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
1311123.0	1	38	1	3	21	0	0	0	0	1	0	0	0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0
1311138.0	3	24	1	7	8	0	0	0	0	1	1	0	1	0.0	0.0	0.0	0.0	0.33333334	0.33333334	0.0	0.33333334
1334006.0	2	33	1	3	21	0	0	0	0	0	0	1	1	0.0	0.0	0.0	0.0	0.0	0.0	0.5	0.5
1334014.0	2	24	1	1	19	0	0	0	0	0	0	1	1	0.0	0.0	0.0	0.0	0.0	0.0	0.5	0.5
1334029.0	2	46	2	1	21	0	0	0	0	1	0	0	1	0.0	0.0	0.0	0.0	0.5	0.0	0.0	0.5
1334037.0	2	48	1	3	21	0	0	0	0	0	0	1	1	0.0	0.0	0.0	0.0	0.0	0.0	0.5	0.5
1334045.0	5	60	2	6	19	0	0	0	0	2	3	0	0	0.0	0.0	0.0	0.0	0.4	0.6	0.0	0.0
1334053.0	3	53	1	3	0	0	0	1	0	0	0	0	2	0.0	0.0	0.33333334	0.0	0.0	0.0	0.0	0.6666667
1334061.0	3	36	2	3	21	0	0	0	0	0	0	2	1	0.0	0.0	0.0	0.0	0.0	0.0	0.6666667	0.33333334
1334063.0	1	44	2	1	15	0	0	0	0	0	0	0	1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
1334069.0	7	42	1	3	8	0	1	2	1	0	1	1	1	0.0	0.14285715	0.2857143	0.14285715	0.0	0.14285715	0.14285715	0.14285715
1334079.0	3	44	1	3	20	0	0	0	1	0	1	1	0	0.0	0.0	0.0	0.33333334	0.0	0.33333334	0.33333334	0.0
1335006.0	3	42	1	3	20	0	0	0	0	0	0	2	1	0.0	0.0	0.0	0.0	0.0	0.0	0.6666667	0.33333334
1335012.0	1	28	2	1	21	0	0	0	0	0	0	0	1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
1335018.0	1	25	2	1	13	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1335024.0	4	35	1	3	17	0	0	0	0	0	0	2	2	0.0	0.0	0.0	0.0	0.0	0.0	0.5	0.5
1335030.0	2	28	1	1	21	0	0	0	0	0	0	1	1	0.0	0.0	0.0	0.0	0.0	0.0	0.5	0.5
1335036.0	2	48	2	1	21	0	0	0	0	0	0	1	1	0.0	0.0	0.0	0.0	0.0	0.0	0.5	0.5
1335042.0	1	40	1	3	17	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1335048.0	3	35	1	3	13	0	0	0	0	0	0	1	2	0.0	0.0	0.0	0.0	0.0	0.0	0.33333334	0.6666667
1335054.0	4	30	1	3	13	0	0	0	0	0	1	2	1	0.0	0.0	0.0	0.0	0.0	0.25	0.5	0.25
1335060.0	2	47	1	3	19	0	0	0	0	0	0	1	1	0.0	0.0	0.0	0.0	0.0	0.0	0.5	0.5
1336003.0	2	28	1	1	21	0	0	0	0	0	0	1	1	0.0	0.0	0.0	0.0	0.0	0.0	0.5	0.5
1336011.0	2	34	2	1	20	0	0	0	0	0	0	1	1	0.0	0.0	0.0	0.0	0.0	0.0	0.5	0.5
1336019.0	1	26	2	1	20	0	0	0	0	0	0	1	0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0
1336027.0	1	42	1	3	20	0	0	0	0	0	0	1	0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0
1336035.0	4	31	1	3	21	0	0	0	0	0	0	2	2	0.0	0.0	0.0	0.0	0.0	0.0	0.5	0.5
1336043.0	1	35	1	3	19	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1336051.0	2	36	1	1	21	0	0	0	0	0	0	1	1	0.0	0.0	0.0	0.0	0.0	0.0	0.5	0.5
1336059.0	3	40	1	3	20	0	0	0	0	0	0	2	1	0.0	0.0	0.0	0.0	0.0	0.0	0.6666667	0.33333334
1336067.0	2	44	1	3	19	0	0	0	0	0	0	1	1	0.0	0.0	0.0	0.0	0.0	0.0	0.5	0.5
1336075.0	2	35	1	3	19	0	0	0	0	0	0	0	2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
1337003.0	4	67	1	3	15	0	0	0	0	0	0	2	2	0.0	0.0	0.0	0.0	0.0	0.0	0.5	0.5
1337008.0	2	36	2	1	19	0	0	0	0	0	0	1	1	0.0	0.0	0.0	0.0	0.0	0.0	0.5	0.5
1337014.0	3	38	1	3	20	0	0	0	0	0	0	1	2	0.0	0.0	0.0	0.0	0.0	0.0	0.33333334	0.6666667
1337015.0	2	50	1	3	19	0	0	0	0	0	0	1	1	0.0	0.0	0.0	0.0	0.0	0.0	0.5	0.5
1337026.0	4	48	1	1	19	0	0	0	0	0	0	2	2	0.0	0.0	0.0	0.0	0.0	0.0	0.5	0.5
1337037.0	3	36	1	3	19	0	0	0	0	0	0	1	2	0.0	0.0	0.0	0.0	0.0	0.0	0.33333334	0.6666667
1337048.0	3	51	1	4	19	0	0	0	0	1	1	1	0	0.0	0.0	0.0	0.0	0.33333334	0.33333334	0.33333334	0.0
1337079.0	3	34	1	3	19	0	0	0	0	0	0	1	2	0.0	0.0	0.0	0.0	0.0	0.0	0.33333334	0.6666667
1337092.0	1	54	1	3	20	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1337103.0	1	43	1	3	20	0	0	0	1	0	0	0	0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
1338003.0	2	63	1	3	0	0	0	0	0	1	0	1	0	0.0	0.0	0.0	0.0	0.5	0.0	0.5	0.0
1338010.0	1	58	1	3	13	0	0	0	0	0	0	0	1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
1338018.0	2	36	1	3	20	0	0	0	0	0	0	1	1	0.0	0.0	0.0	0.0	0.0	0.0	0.5	0.5
1338040.0	3	40	1	3	19	0	0	0	0	0	0	1	2	0.0	0.0	0.0	0.0	0.0	0.0	0.33333334	0.6666667
1338055.0	2	62	2	6	13	0	0	0	0	1	1	0	0	0.0	0.0	0.0	0.0	0.5	0.5	0.0	0.0
1338063.0	2	25	1	1	11	0	0	0	0	0	0	1	1	0.0	0.0	0.0	0.0	0.0	0.0	0.5	0.5
