hhid	pid	sim_id	mobile_sim_ownership	mobile_sim_access	nb_handsets	network	contract	airtime_expt	calls_per_day	coverage	first_usage_m	first_usage_y	reason_multiple1	reason_multiple2	reason_multiple_other	reason_separate	reason_separate_other
1787113.0	2	1	2	1		2	2	300	3	1	99	2004					
1787002.0	1	1	1		1	1	2	6000	2	2	99	2002					
1787099.0	1	1	2	1		2	2	300	10	1	4	2002	4				
1787099.0	1	2	2	1		1	2	200	6	1	4	2002	4				
1787030.0	1	1	1		2	1	2	3000	15	1	2	2004					
1787127.0	1	1	1		1	2	1	1500	3	1	2	2007					
1787016.0	2	1	1		1	1	2	2500	3	1	8	2005					
1787058.0	3	1	1		1	1	1	800	2	1	7	2002					
1790063.0	2	1	2	1		1	2	3000	4	1	1	2004					
1790044.0	1	1	1		1	1	1	2000	7	1	12	2006					
1790015.0	1	1	1		1	1	1	200	3	1	3	2008					
1790025.0	1	1	1		1	1	2	600	3	2	99	2005					
1790083.0	1	1	1		1	1	2	2000	10	1	2	2007					
1790054.0	1	1	1		1	1	2	100	2	1	99	2005					
1790073.0	1	1	1		1	1	2	200	3	1	5	2006					
1790005.0	1	1	1		1	1	2	160	2	1	12	2004					
1791074.0	2	1	1		1	1	2	1500	5	1	99	2008					
1791045.0	2	1	1		1	2	2	9999999	999	1	99	2004					
1791060.0	1	1	1		1	1	2	1500	3	1	6	2005					
1791003.0	1	1	2	1		1	2	1000	10	2	99	2002					
1791103.0	2	1	1		1	1	2	3000	4	1	99	2004					
1791031.0	1	1	1		1	2	2	300	2	1	8	2002					
1791017.0	1	1	1		1	1	2	200	2	1	2	2005					
1791131.0	1	1	1		1	1	2	500	3	1	3	2007					
1791088.0	1	1	1		1	1	1	1500	4	1	10	2004					
748074.0	1	1	1		1	1	2	3000	10	1	7	2006					
748013.0	2	1	1		1	1	2	1000	4	1	5	2004					
748043.0	1	1	2	1		2	2	300	2	3	2	2007					
748058.0	1	1	2	1		1	2	9999999	1	1	2	2007					
748028.0	1	1	1		1	2	2	1000	5	1	5	2004					
748028.0	1	2	1		1	1	2	1000	4	1	5	2004	7		99		
748129.0	1	1	1		1	1	2	1500	5	1	99	2006					
1635067.0	2	1	1		1	1	2	500	4	1	99	9999					
1635059.0	2	1	2	1		1	2	200	999	1	99	9999					
1635001.0	1	1	2	1		2	2	400	3	1	8	2006					
1635009.0	2	1	1		1	1	2	200	3	1	4	2005					
1635043.0	1	1	1		1	1	2	800	1	2	1	2007					
1635034.0	2	1	2	1		2	2	100	1	1	5	2007					
1635018.0	2	1	1		1	1	2	500	5	1	1	2007					
1635026.0	1	1	1		1	1	2	1000	5	1	3	2003					
1636031.0	1	1	2	1		1	2	6000	30	1	99	2004	1				
1636031.0	1	2	2	1		2	2	6000	30	1	99	2004	1				
1636013.0	1	1	1		1	1	2	2000	5	1	99	2005					
1636019.0	1	1	1		1	1	2	3000	5	1	99	2003					
1636023.0	2	1	2	1		1	2	9999999	999	1	1	2006					
1636036.0	1	1	2	1		1	2	9999999	999	1	7	2007					
1636042.0	1	1	2	1		1	2	300	3	1	2	2007					
1636003.0	2	1	1		1	1	2	1000	5	1	4	2008					
1637067.0	1	1	1		1	1	2	500	7	1	5	2005					
1637058.0	2	1	1		1	1	2	500	5	1	1	2004					
1637031.0	2	1	1		1	1	2	600	2	1	3	2006					
1637022.0	1	1	1		1	1	2	3000	20	1	8	2006					
1637004.0	2	1	1		1	2	2	1000	5	1	4	2006					
1637049.0	1	1	1		1	1	2	600	4	1	9	2006					
1637040.0	1	1	2	1		1	2	200	4	1	4	2006					
1637007.0	1	1	1		1	1	2	500	3	1	5	2007					
1637085.0	1	1	1		2	1	2	1500	5	1	2	2000	1				
1637085.0	1	2	1		2	2	2	1400	3	3	2	2000	1				
1637076.0	1	1	1		1	1	2	300	3	2	4	2006	1				
1637076.0	1	2	1		1	2	2	200	1	1	4	2006	1				
1638066.0	1	1	1		2	1	2	500	4	1	5	2001	2			2	
1638066.0	1	2	1		2	1	2	100	1	1	5	2001	2			2	
1638097.0	1	1	1		1	1	2	400	3	1	4	2006					
1638086.0	1	1	1		1	1	2	9999999	5	1	2	2007					
1638014.0	2	1	1		1	1	2	800	10	1	11	2007					
1638076.0	2	1	2	1		1	2	150	3	1	12	2007					
1638004.0	1	1	1		1	1	2	500	5	1	7	2004	1				
1638004.0	1	2	1		1	2	2	200	3	1	7	2004	1				
1638055.0	1	1	1		1	1	2	200	1	1	2	2007					
1638035.0	1	1	1		1	1	2	1500	8	2	3	2006	1				
1638035.0	1	2	1		1	2	2	1000	5	1	3	2006	1				
1638045.0	2	1	2	1		1	2	9999999	999	1	7	2006					
1638025.0	1	1	1		1	1	2	2500	8	2	2	2005					
1565027.0	2	1	1		1	1	2	200	1	1	7	2003					
1565043.0	1	1	1		1	1	2	600	6	1	99	2004					
1565035.0	1	1	1		1	1	2	7000	10	1	99	2001					
1565073.0	1	1	1		2	1	2	1090	10	1	12	2003	4				
1565073.0	1	2	1		2	1	2	2000	15	1	12	2003	4				
1565004.0	1	1	1		1	1	2	700	8	1	4	2005					
1565020.0	1	1	1		1	1	2	9999999	3	1	9	2002					
1565012.0	1	1	1		1	1	2	1000	10	1	6	2007					
1565058.0	1	1	2	1		1	2	100	1	1	3	2005					
1566039.0	1	1	2	1		1	2	100	10	1	10	2006					
1566030.0	2	1	2	1		1	2	350	2	1	3	2007					
1566048.0	2	1	1		1	1	2	600	3	1	5	2003					
1566011.0	2	1	2	1		1	2	900	2	1	2	2008					
1566001.0	1	1	1		1	1	2	500	5	1	5	2000					
1566058.0	1	1	1		1	1	2	2500	5	1	99	2006					
1566077.0	2	1	1		2	1	2	1000	5	1	3	2007					
1566067.0	1	1	1		1	1	2	500	3	1	10	2007					
1566086.0	1	1	1		1	2	2	2500	10	1	99	2005					
1567009.0	1	1	1		1	2	2	1200	3	1	3	2001					
1567141.0	2	1	1		2	2	2	200	3	1	99	9999					
1567039.0	1	1	1		1	1	2	500	6	1	10	2004					
1567053.0	1	1	1		1	1	2	1000	10	1	99	2005					
1567068.0	2	1	1		1	1	2	1000	6	1	7	2007					
1567097.0	2	1	2	1		1	2	300	5	1	4	2007					
1567112.0	1	1	1		1	1	2	500	5	1	4	2005					
1568061.0	1	1	1		1	1	2	2500	15	1	99	2004					
1568012.0	1	1	1		1	1	2	1000	4	1	99	2006					
1568067.0	1	1	1		1	1	2	200	8	1	2	2007					
1568033.0	2	1	1		1	1	2	1600	5	1	4	2005					
1568040.0	1	1	1		2	1	1	3000	15	1	4	2002					
1568026.0	1	1	1		1	1	2	500	2	1	4	2000					
1568019.0	2	1	1		1	1	2	600	3	1	5	2007					
1568054.0	1	1	1		1	1	2	1000	3	1	2	2007					
1569047.0	1	1	1		1	1	2	700	4	1	2	2000					
1569053.0	2	1	2	1		1	2	100	1	1	99	2008					
1569018.0	2	1	1		1	1	2	400	4	1	99	2007					
1569007.0	1	1	1		1	1	2	2500	8	1	99	2006					
1569006.0	2	1	2	1		1	2	1200	3	1	99	2004					
1569030.0	1	1	2	1		1	2	400	4	1	8	2007					
1570061.0	1	1	1		1	1	2	200	2	1	7	2003					
1570015.0	1	1	1		1	1	2	1500	5	1	5	2008					
1570031.0	2	1	1		1	2	2	1000	5	1	5	2006					
1570092.0	2	1	1		1	1	2	200	2	1	7	2006					
1570046.0	2	1	2	1		1	2	500	5	1	3	2004					
1570077.0	2	1	1		1	1	2	300	4	1	12	2006					
1570153.0	2	1	2	1		1	2	450	4	1	5	2007					
1570138.0	1	1	1		1	1	2	3000	4	1	8	2002					
1570123.0	1	1	1		3	2	2	1600	10	2	3	1998	1				
1570123.0	1	2	1		3	1	2	1200	8	1	3	1998	1				
618058.0	1	1	1		1	1	2	9999999	5	1	99	2006					
618048.0	1	1	1		1	1	2	2000	2	1	99	2007					
618028.0	1	1	1		1	1	2	3000	5	1	99	2002					
618018.0	1	1	1		1	1	2	300	3	1	2	2007					
618008.0	1	1	1		1	1	2	400	4	1	7	2007					
618088.0	2	1	1		1	1	2	300	2	1	7	2001					
618078.0	2	1	2	1		1	2	100	1	1	1	2008					
1575116.0	1	1	1		1	1	2	1000	10	1	5	2003	4				
1575116.0	1	2	1		1	1	2	150	1	1	5	2003	4				
1575100.0	2	1	1		1	1	2	1000	5	1	8	2004					
1575147.0	1	1	1		1	1	2	3600	7	1	7	2004					
1575053.0	1	1	1		1	1	2	700	6	1	9	2005					
1575038.0	1	1	1		1	1	2	500	3	1	3	2005					
1575006.0	1	1	1		1	1	2	1000	3	1	4	2005					
1575022.0	1	1	1		1	1	2	1500	3	1	3	2004					
1575069.0	1	1	1		1	1	2	2000	5	1	10	2006					
1575085.0	1	1	1		1	1	2	2600	6	1	3	2007					
1576059.0	1	1	1		1	1	2	300	3	1	6	2008					
1576053.0	1	1	1		1	1	2	1000	10	1	4	2004					
1576028.0	1	1	1		1	1	2	500	3	1	6	2004					
1576009.0	2	1	1		1	1	2	2500	4	1	2	2007					
1576003.0	1	1	1		1	1	2	1500	3	1	12	2007					
1576034.0	2	1	1		1	1	2	300	1	1	4	2008					
1576015.0	1	1	1		1	1	2	2000	10	2	12	2007					
1576022.0	2	1	1		1	1	2	1000	5	2	5	2006					
1576041.0	1	1	1		2	1	2	3000	5	1	9	2002					
1577002.0	1	1	1		1	2	2	2400	6	1	8	2004					
1577037.0	1	1	1		1	1	2	2000	12	1	8	2006					
1577087.0	1	1	1		1	2	2	3500	10	1	99	2003					
1577077.0	1	1	1		1	1	2	1500	9	1	99	9999					
1577027.0	3	1	2	1		1	2	400	2	1	1	9999					
1577067.0	1	1	1		1	1	2	400	4	1	6	2007					
1577017.0	1	1	1		1	1	2	100	2	1	5	2004					
1578015.0	2	1	1		1	1	2	300	5	1	4	2006					
1578085.0	2	1	1		1	1	2	400	7	1	12	2006	4				
1578085.0	2	2	1		1	1	2	200	5	1	12	2006	4				
1578106.0	2	1	1		1	1	2	1000	7	1	5	2003					
1578074.0	2	1	1		1	1	2	2000	3	1	5	2005					
1578095.0	1	1	1		1	1	2	300	2	1	99	2005					
1578053.0	2	1	1		1	1	2	100	5	1	99	9999					
1578063.0	1	1	1		1	1	2	20	5	1	6	2003					
670006.0	1	1	2	1		2	2	9999999	1	1	7	2007					
670016.0	1	1	2	1		1	2	200	1	1	3	2008					
670083.0	1	1	1		1	1	2	3000	10	1	3	2006					
670064.0	1	1	1		1	2	2	1400	4	1	10	2007	2			3	
670064.0	1	2	1		1	1	2	1000	2	1	10	2007	2			3	
670054.0	2	1	2	1		1	2	320	10	1	7	2007					
670035.0	1	1	1		1	1	2	300	5	1	7	2006					
670025.0	1	1	1		1	2	2	300	3	1	5	2007					
1613057.0	1	1	2	1		1	2	260	5	1	2	2008					
1613008.0	1	1	1		1	1	2	1200	6	1	99	2000	1				
1613008.0	1	2	1		1	2	2	600	10	1	99	2000	1				
1613032.0	2	1	2	1		1	2	100	2	1	2	9999					
1613028.0	1	1	1		1	1	2	150	1	1	8	2003					
1613002.0	1	1	1		1	2	2	500	6	1	99	9999					
1613020.0	1	1	1		1	1	2	2000	5	1	2	2007					
1613014.0	1	1	1		1	1	2	2500	6	1	4	2006					
1613045.0	1	1	1		1	2	2	500	3	1	4	2006					
1613045.0	1	2	1		1	1	2	500	3	1	4	2006	7		99		
1613038.0	1	1	2	1		1	2	200	1	1	4	2006					
1614004.0	1	1	1		1	1	2	1500	10	1	6	2003					
1614058.0	1	1	1		1	1	2	500	2	1	9	2006					
1614016.0	1	1	1		2	1	2	3000	6	2	2	2004	1				
1614016.0	1	2	1		2	2	2	1500	3	1	2	2004	1				
1614030.0	1	1	1		1	1	2	200	2	2	1	2008					
1614034.0	1	1	1		1	2	2	400	2	1	5	2004					
1614028.0	1	1	1		1	1	2	600	3	1	4	2008					
1614022.0	1	1	1		1	1	2	4000	10	1	99	9999					
1615034.0	1	1	1		2	1	2	3000	5	1	8	2004					
1615057.0	1	1	1		2	1	2	500	3	1	8	9999					
1615115.0	2	1	1		1	1	2	200	1	2	10	2004					
1615080.0	1	1	1		1	1	2	300	2	1	7	2000					
1615103.0	1	1	1		1	2	2	2000	5	1	1	2004	1				
1615103.0	1	2	1		1	1	2	1500	2	2	1	2004	1				
1615092.0	2	1	1		1	1	2	3000	8	1	3	2005					
1615089.0	1	1	1		1	1	2	200	1	1	99	2000					
1591014.0	1	1	1		2	2	2	500	7	1	5	1999					
1591001.0	1	1	1		1	1	2	2000	5	1	4	2000					
1591010.0	1	1	1		2	1	2	1000	5	1	12	2001					
1591018.0	1	1	1		1	3	1	2000	10	1	99	9999					
1592003.0	3	1	1		1	1	2	500	3	1	8	2000					
1592022.0	1	1	1		1	1	2	10000	15	1	2	2000					
1592032.0	1	1	1		1	2	2	500	5	2	2	2004					
1592051.0	2	1	1		1	1	2	1500	4	1	1	2001					
1592041.0	2	1	1		1	1	2	1500	3	1	6	2000					
1592061.0	2	1	1		1	1	2	4000	15	1	7	2005					
1592070.0	1	1	1		1	1	2	1000	3	1	2	2006					
1592089.0	1	1	1		1	1	2	1500	3	1	10	2006					
1592080.0	1	1	1		1	2	2	700	6	1	99	2004	1				
1592080.0	1	2	1		1	1	1	2000	6	1	99	2004	1				
1593009.0	1	1	1		1	3	2	1000	9	1	99	2000					
1593058.0	2	1	2	1		1	2	200	2	1	5	2000					
1593034.0	2	1	1		1	1	2	1000	4	1	5	2004					
1593007.0	2	1	1		1	1	2	4000	10	1	99	2002					
1593059.0	1	1	1		2	3	2	2000	8	1	5	2002	1				
1593059.0	1	2	1		2	1	2	1500	999	1	5	2002	1				
1593084.0	1	1	1		1	1	2	3000	5	1	99	2006					
1593072.0	2	1	1		1	1	2	2100	6	1	99	2004					
1594002.0	1	1	1		1	1	2	2000	8	1	99	2000					
1594030.0	1	1	2	1		1	2	500	1	1	5	2003					
1594040.0	2	1	1		1	1	2	3000	10	1	2	2000					
1594093.0	1	1	1		1	1	2	2400	25	1	1	2004					
1594051.0	2	1	1		1	2	2	2000	5	1	5	2000					
1594061.0	1	1	1		1	1	2	2000	5	1	5	2004					
1594082.0	1	1	1		2	2	2	2000	20	1	2	1999	1				
1594082.0	1	2	1		2	1	2	2000	30	1	2	1999	1				
1595063.0	2	1	1		1	1	2	3000	2	1	1	2002					
1595064.0	3	1	1		1	1	2	2000	8	1	1	2006					
1595055.0	2	1	1		1	1	2	1000	7	1	4	2006	2			1	
1595055.0	2	2	1		1	1	2	500	4	1	4	2006	2			1	
1595009.0	3	1	1		1	1	2	1000	5	1	4	2003	1				
1595009.0	3	2	1		1	2	2	300	4	1	4	2003	1				
1595084.0	1	1	1		1	1	2	3000	5	1	5	9999					
1595080.0	1	1	1		1	1	2	500	4	1	5	2004					
1595067.0	1	1	1		1	1	2	3000	15	1	99	2002	1				
1595067.0	1	2	1		1	2	2	1000	5	1	99	2002	1				
1595048.0	1	1	1		1	2	2	4000	10	1	12	2002					
1596012.0	1	1	1		1	2	2	1200	6	1	4	2002					
1596004.0	3	1	1		1	3	2	500	2	1	4	2003					
1596004.0	3	2	1		1	1	1	1200	4	1	4	2003	7		99		
1596028.0	1	1	1		2	2	2	4000	15	1	1	2000	1				
1596028.0	1	2	1		2	1	1	7000	10	1	1	2000	1				
1596045.0	2	1	1		1	1	2	2000	5	1	10	2007					
1596061.0	1	1	1		1	2	2	3000	8	1	4	2000					
638036.0	1	1	1		1	1	2	3000	8	2	10	2006					
638027.0	1	1	1		1	1	2	2000	5	1	1	2008					
638009.0	1	1	1		1	1	2	700	4	2	99	2002					
638082.0	1	1	1		1	1	2	1500	11	3	1	2003					
638064.0	1	1	2	1		1	2	2100	8	1	1	2005					
1347058.0	1	1	2	1		1	2	1500	6	1	10	2005					
1347063.0	1	1	1		1	1	2	1000	8	1	2	2006	1				
1347063.0	1	2	1		1	1	2	700	3	1	2	2006	1				
1347023.0	1	1	1		2	1	2	1400	3	1	5	2006	2			6	99
1347023.0	1	2	1		2	2	2	1400	1	1	5	2006	2			6	99
1347022.0	1	1	1		2	1	2	2000	12	1	99	2003					
1347037.0	2	1	1		1	1	2	2100	3	1	3	2008					
1347009.0	2	1	1		2	1	2	200	1	1	6	2006					
1347016.0	1	1	1		1	1	2	300	2	1	2	2005					
1347044.0	1	1	1		1	1	2	800	5	1	8	2007					
1347057.0	2	1	1		2	1	2	1000	5	1	4	2005	1				
1347057.0	2	2	1		2	1	2	1000	3	1	4	2005	1				
638091.0	1	1	1		2	1	2	5000	7	3	4	2003	3				
638091.0	1	2	1		2	1	2	6000	8	3	4	2003	3				
1603075.0	1	1	2	1		1	2	600	999	1	8	2004					
1603012.0	1	1	2	1		1	2	500	7	1	10	2007					
1603059.0	1	1	1		1	1	2	1500	10	1	99	2005					
1603067.0	1	1	1		1	1	2	1500	8	1	99	9999					
1603036.0	2	1	1		1	1	2	1500	3	1	4	2004					
1604025.0	2	1	1		1	1	2	2000	6	1	7	2004					
1604015.0	1	1	1		1	1	2	2000	3	1	6	2008					
1604096.0	1	1	1		1	1	2	400	6	1	5	2008					
1604086.0	1	1	1		1	1	2	200	1	1	6	2007					
1604048.0	2	1	1		5	1	2	400	10	1	3	2004					
1604056.0	2	1	1		1	1	2	1000	2	1	1	2004					
1604045.0	2	1	1		1	2	2	600	3	1	9	2006					
1604005.0	1	1	1		1	1	2	400	5	1	9	2006					
1604066.0	1	1	1		1	1	2	3000	5	1	3	2006					
649086.0	2	1	2	1		1	1	1200	5	1	4	2003					
649076.0	1	1	1		1	1	2	2500	5	2	10	2006					
649108.0	1	1	1		1	1	2	2000	4	1	99	2004					
649043.0	2	1	1		1	1	2	1500	3	1	99	2006					
649030.0	1	1	1		1	1	2	2000	4	1	99	2007					
649032.0	1	1	1		1	1	2	1000	5	1	99	2006					
1607016.0	2	1	1		1	3	2	3000	6	1	7	2001					
1607054.0	1	1	1		1	1	2	300	2	1	8	2005					
1607044.0	1	1	1		1	1	2	1000	3	1	3	2006					
1607035.0	1	1	1		1	1	2	400	2	2	2	2004	2			2	
1607035.0	1	2	1		1	1	2	1200	5	2	2	2004	2			2	
1607063.0	1	1	1		1	1	2	200	3	1	7	2003					
1607082.0	1	1	1		1	1	2	2000	10	1	12	2004					
1607092.0	1	1	1		1	1	2	1500	3	1	3	2002					
1607006.0	3	1	1		1	1	2	500	5	1	9	2007					
1608050.0	1	1	1		1	1	1	50	1	1	2	2005					
1608073.0	1	1	1		1	1	2	1500	6	1	2	2005					
1608019.0	1	1	1		1	1	2	600	5	1	1	2007					
1608034.0	1	1	1		1	1	2	3000	6	1	99	2006					
1608042.0	1	1	1		1	1	2	2000	999	1	10	2006					
1608027.0	1	1	1		1	1	2	1000	2	2	99	2007					
1608066.0	1	1	1		1	1	2	3000	6	1	99	2006					
1608011.0	1	1	1		1	1	2	100	2	1	4	2004					
1608003.0	2	1	1		1	1	2	200	5	1	9	2004					
660041.0	1	1	1		1	1	2	500	6	1	99	2007					
660065.0	2	1	2	1		1	2	140	5	1	1	2008					
660042.0	1	1	1		1	1	2	2000	3	1	10	2004					
660020.0	1	1	1		2	1	2	500	5	1	9	2002	4				
660020.0	1	2	1		2	1	2	200	2	1	9	2002	4				
660035.0	1	1	1		1	1	2	600	5	1	6	2003					
660027.0	2	1	1		1	1	2	3000	20	1	1	2003	1				
660027.0	2	2	1		1	2	2	300	6	1	1	2003	1				
660012.0	1	1	1		1	1	2	200	1	1	7	2002					
660072.0	2	1	1		1	1	2	2000	10	1	7	2006					
1612055.0	2	1	1		1	1	2	1000	5	1	5	2000					
1612041.0	2	1	2	1		1	2	800	4	1	3	2004					
1612048.0	1	1	1		1	1	2	9999999	4	1	99	9999					
1612063.0	2	1	1		1	1	2	3000	20	2	5	2004					
1612033.0	2	1	1		1	1	2	1000	10	1	5	2002	1				
1612033.0	2	2	1		1	2	2	600	3	1	5	2002	1				
1612070.0	2	1	1		1	1	2	1000	3	1	11	2001					
1612004.0	1	1	1		1	1	2	1000	5	1	3	2000					
1612018.0	1	1	1		1	1	2	1500	5	1	1	2007					
1612026.0	1	1	1		1	1	2	2000	8	2	99	2006					
1612011.0	2	1	1		1	1	2	1500	10	1	12	2006					
1619056.0	1	1	1		1	1	2	800	10	1	7	2001					
1619038.0	1	1	1		1	1	2	400	3	1	5	2003					
1619073.0	2	1	1		1	1	2	400	4	1	99	2006					
1619012.0	2	1	1		1	1	2	1000	3	1	9	2000					
1619003.0	1	1	1		1	1	2	500	5	1	11	2007					
1619082.0	1	1	1		1	1	2	500	7	1	3	2005					
1619047.0	1	1	1		1	1	2	1200	6	1	11	2007					
732094.0	1	1	1		1	2	2	200	1	1	12	2000					
732081.0	2	1	1		1	1	2	300	2	1	5	2003					
732084.0	1	1	2	1		1	2	100	1	1	5	2008					
732082.0	1	1	1		1	1	2	400	2	1	2	2004					
732025.0	1	1	1		1	1	2	2000	3	2	2	2006					
732015.0	1	1	1		1	1	2	1000	2	2	1	2008					
1630021.0	1	1	1		1	1	2	3000	10	1	3	2000					
1630010.0	1	1	1		2	3	2	3000	6	1	9	2002	1				
1630010.0	1	2	1		2	1	2	500	2	1	9	2002	1				
1630052.0	1	1	1		1	1	2	800	5	1	4	2003					
1630042.0	2	1	1		1	1	2	100	2	1	4	2005					
1630084.0	1	1	1		1	1	2	2000	10	1	99	2002					
1630105.0	3	1	1		1	1	1	1000	4	1	11	2007					
1630094.0	2	1	1		1	1	2	400	2	1	2	2008					
714034.0	1	1	1		1	1	2	200	5	1	12	2004					
714020.0	1	1	1		1	1	2	150	2	1	12	2005					
1623019.0	2	1	1		1	1	2	200	1	1	7	2006					
1623039.0	1	1	1		1	1	2	160	2	1	1	2001					
1623026.0	1	1	1		1	1	2	500	20	1	9	2003					
1623005.0	2	1	1		1	1	2	100	2	2	5	2008					
1623012.0	1	1	1		1	1	2	2500	4	1	1	2005					
1623064.0	1	1	1		1	1	2	500	9	1	5	2004					
1623046.0	1	1	1		1	2	2	900	6	1	2	2002					
1623067.0	1	1	1		1	1	2	500	3	1	10	2006					
1624023.0	2	1	1		1	1	2	200	5	1	4	2007					
1624029.0	1	1	2	1		1	2	8000	5	1	12	2005					
1624036.0	1	1	1		1	1	2	800	6	1	7	2006					
1624016.0	1	1	1		1	1	2	500	5	1	99	2003					
1624009.0	2	1	1		1	1	2	600	4	1	12	2001					
1624002.0	1	1	1		1	1	2	500	4	1	8	2002					
1624043.0	2	1	1		1	1	2	100	1	1	3	2008					
1624050.0	2	1	2	1		1	2	200	1	1	9	2007					
1624057.0	1	1	1		1	1	2	500	2	2	12	2007					
1624063.0	3	1	1		2	1	2	100	2	2	12	2007	1				
1624063.0	3	2	1		2	2	2	100	2	1	12	2007	1				
1625029.0	2	1	2	1		1	2	50	2	1	3	2005					
1625007.0	1	1	1		1	1	2	700	5	1	4	2003					
1625048.0	1	1	2	1		1	2	200	1	1	3	2007					
1625041.0	2	1	2	1		2	2	200	3	2	9	2006	1				
1625041.0	2	2	2	1		1	2	9999999	2	2	9	2006	1				
1625004.0	1	1	1		2	1	2	400	2	1	4	2001	1				
1625004.0	1	2	1		2	2	2	100	999	1	4	2001	1				
1625010.0	1	1	1		1	1	2	100	2	1	10	2007					
1626012.0	1	1	1		1	1	2	100	1	1	99	2008					
1626026.0	1	1	1		1	1	2	500	7	1	99	2000					
1626005.0	1	1	1		1	1	2	400	3	2	2	2006					
1626019.0	2	1	1		1	1	2	500	4	1	8	2006					
1626054.0	1	1	1		1	1	2	1000	10	1	4	2002					
1626047.0	1	1	1		1	1	2	1700	4	1	5	2005					
1626061.0	1	1	1		2	1	2	3000	8	1	7	2002	1				
1626061.0	1	2	1		2	2	2	1500	5	1	7	2002	1				
1626068.0	1	1	1		1	1	2	800	5	1	8	2003					
1626040.0	2	1	1		1	1	2	500	7	1	12	2007					
1627076.0	1	1	2	1		1	2	200	2	1	99	2006					
1627053.0	3	1	1		1	1	2	4000	10	1	99	2006					
1627068.0	1	1	1		1	1	2	1200	5	1	99	2000					
1627044.0	2	1	1		1	1	2	600	5	1	1	2007					
1627037.0	2	1	1		2	1	2	1500	5	1	8	9999	1				
1627037.0	2	2	1		2	2	2	1500	4	1	8	9999	1				
1627045.0	2	1	1		1	1	2	300	10	1	4	2004					
1627014.0	1	1	1		1	1	2	4500	15	1	5	2004					
1627006.0	2	1	1		1	2	2	300	6	1	3	2002	1				
1627006.0	2	2	1		1	1	2	200	2	1	3	2002	1				
1627029.0	2	1	1		1	1	2	1500	10	1	4	2005					
1627022.0	2	1	1		2	1	2	1000	10	1	5	2003	1				
1627022.0	2	2	1		2	2	2	1000	5	1	5	2003	1				
1628039.0	1	1	1		1	1	2	3000	10	2	99	2000	1				
1628039.0	1	2	1		1	2	2	1000	3	1	99	2000	1				
1628030.0	1	1	1		1	1	2	200	1	1	8	2005					
1628024.0	1	1	1		1	1	2	1000	10	1	8	2002					
1628061.0	1	1	1		1	1	2	1000	20	1	3	2002					
1628042.0	1	1	1		1	1	2	2500	10	1	2	2006					
1628006.0	1	1	1		1	1	2	700	5	1	10	2006					
1628018.0	1	1	1		1	1	2	500	3	1	4	2004					
1628003.0	1	1	1		1	1	2	2000	5	1	1	2007					
718058.0	1	1	1		1	1	2	1500	5	1	8	2006					
718040.0	1	1	1		1	1	2	800	5	1	1	2003					
718025.0	1	1	2	1		1	2	300	2	1	1	2008					
718015.0	1	1	1		1	3	2	1500	3	1	5	2006					
718021.0	1	1	2	1		1	2	300	2	2	2	2007					
718003.0	1	1	2	1		1	2	1000	1	1	99	2007					
718033.0	2	1	1		1	1	2	200	2	1	5	2006					
202102.0	1	1	2	1		1	2	400	2	1	99	2003					
202090.0	1	1	1		1	1	2	300	5	1	5	2004					
202114.0	1	1	2	1		1	2	150	1	1	99	2006					
202063.0	1	1	1		1	1	2	500	5	2	99	2005					
202016.0	1	1	2	1		2	2	1200	10	1	7	2005					
202053.0	1	1	1		1	2	2	300	5	1	8	2007					
1426039.0	1	1	1		1	1	2	600	5	1	4	2002					
1426054.0	2	1	1		1	2	2	500	4	1	99	2005					
1426001.0	1	1	1		1	1	2	2500	10	1	99	2003					
1426046.0	1	1	1		1	1	2	600	2	1	99	2005					
1427002.0	2	1	1		1	1	2	200	999	1	99	2002					
1427015.0	1	1	1		2	1	2	2500	20	1	99	1999	1				
1427015.0	1	2	1		2	2	2	1000	2	1	99	1999	1				
1427053.0	1	1	2	1		2	2	200	999	1	99	2007					
1427066.0	1	1	1		1	1	2	6000	10	1	99	1998					
1427105.0	1	1	1		1	1	2	3000	10	1	99	2001					
1427092.0	2	1	1		1	1	2	400	999	1	99	2005					
1427028.0	2	1	1		1	1	2	900	2	1	8	2006					
1427079.0	1	1	1		2	1	2	4000	10	1	99	1998					
1427079.0	1	2	1		2	2	2	2800	5	1	99	1998	7		99		
1427118.0	1	1	1		1	1	2	600	1	1	2	9999					
1428132.0	1	1	1		1	1	2	9999999	8	1	99	2000					
1428104.0	2	1	2	1		1	2	300	3	2	99	2006					
1428053.0	1	1	1		1	1	2	3000	3	1	99	2000					
1428123.0	1	1	1		1	1	2	1000	3	1	99	2006					
1428062.0	1	1	1		1	1	2	300	2	1	3	2007					
1428076.0	2	1	1		1	1	2	600	3	1	2	2008					
210047.0	3	1	1		1	1	2	600	4	1	2	2007					
210084.0	1	1	1		1	1	2	400	1	1	99	2007					
210109.0	1	1	2	1		1	2	100	1	1	99	9999					
210011.0	1	1	1		1	1	2	500	2	1	99	2005					
210051.0	1	1	1		1	1	2	100	1	1	7	2007					
210060.0	1	1	1		1	1	2	600	1	1	1	2008					
210035.0	2	1	1		1	1	2	700	2	1	1	2008					
210097.0	3	1	1		1	1	2	700	8	2	4	2004					
211071.0	1	1	1		1	1	2	600	2	1	9	9999					
211021.0	1	1	1		1	1	2	1500	3	1	99	2005					
